id,name_ar,name_en,price_omr,discount_price_omr,status,images,short_desc_ar,short_desc_en,long_desc_ar,long_desc_en,platform,active,options
offline11,Resident Evil 4,Resident Evil 4,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/2050650/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline12,Resident Evil Village,Resident Evil Village,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/1196590/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline13,Resident Evil 2,Resident Evil 2,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/883710/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline14,Horizon Zero Dawn Complete Edition,Horizon Zero Dawn Complete Edition,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/1151640/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline15,DEATH STRANDING,DEATH STRANDING,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/1190460/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline16,Metro Exodus,Metro Exodus,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/412020/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline17,Kingdom Come: Deliverance,Kingdom Come: Deliverance,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/379430/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline18,Devil May Cry 5,Devil May Cry 5,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/601150/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline19,Nioh 2 – The Complete Edition,Nioh 2 – The Complete Edition,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/1325200/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline20,The Last of Us Part I,The Last of Us Part I,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/1888930/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline21,Baldur’s Gate 3,Baldur’s Gate 3,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/1086940/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline22,Shadow of the Tomb Raider,Shadow of the Tomb Raider,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/750920/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline23,Rise of the Tomb Raider,Rise of the Tomb Raider,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/391220/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline24,Tomb Raider (2013),Tomb Raider (2013),24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/203160/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
offline25,Atomic Heart,Atomic Heart,24,2.5,sale,https://cdn.cloudflare.steamstatic.com/steam/apps/668580/library_600x900.jpg,ارخص العاب الاوفلاين يوفرها لكم متجر ديف,,"✅ مميزات الخدمة 
✔️ بعد الدفع تحصل على حساب Steam مخصص للّعب في وضع الأوفلاين، ويتم حفظ تقدمك على جهازك فقط. 
✔️ يمكنك تحديث اللعبة في أي وقت. 
⌛️ لا يوجد حد لوقت اللعب — العب وقت ما تريد وبالمدة التي تناسبك. 
--- 
🎮 طريقة التفعيل (مختصرة جداً) 
1. سجّل الدخول إلى حساب Steam الذي يصلك بعد الشراء. 
2. من إعدادات Steam ادخل إلى **Settings → Cloud** وقم بإيقاف أول خيار. 
3. نزّل اللعبة من المكتبة. 
4. شغّل اللعبة مرة واحدة أونلاين حتى تظهر القائمة الرئيسية، ثم أغلقها. 
5. لتحويل Steam إلى وضع الأوفلاين: من أعلى اليسار اضغط **Steam → Go Offline**. 
6. ❗ دايمًا العب بوضع الأوفلاين — يُمنع اللعب أونلاين إلا عند التفعيل فقط. 
7. استمتع باللعب بلا حدود. 
--- 
📌 معلومات إضافية مهمة 
☑️ تبديل الحسابات يتم بدون أكواد، ويمكنك الرجوع للحساب في أي وقت. 
☑️ دعم فني لمدة **3 أشهر**. 
☑️ التفعيل لا يحتاج أي برامج طرف ثالث. 
☑️ قد يتم فقدان التفعيل بعد تحديث ويندوز أو تغيير القطع؛ يُفضّل إيقاف التحديثات أثناء اللعب. 
☑️ يمكنك تحديث اللعبة متى ما احتجت. 
☑️ يجب اتباع التعليمات بدقة لتجنّب أي مشكلة. 
❗ يمنع تغيير معلومات الحساب. 
--- 
💬 واجهتك أي مشكلة؟ 
تواصل معنا وسنساعدك فوراً. ",,PC \ Steam,,
